Id,Company,Contracted On,Status,Contact,Phone,Cellphone,Fax,Street Address,City/State/Zip,Email,Website,Payment Term,Currency,Preferred Carrier Status,Smartway Certified,Flag,Payee Company,Payee Contact,Payee Phone,Payee Cellphone,Payee Fax,Payee Address,Federal ID,Pay in Days,MC #,DOT #,HAZMAT #,SCAC #,Trackable
"347652","BRABHAM LOGISTICS LLC","","Active","","(786) 706-6016","","","PO BOX 14064 ","MACON, GA 31203","","","","USD","false","false","","BRABHAM LOGISTICS LLC","","(786) 706-6016","","","PO BOX 14064 MACON, GA 31203","","","1193066","3556652","","","false"
"347666","BRAXTON FORD TRUCKING LLC","","Active","","(317) 495-0913","","","5109 ANGELIQUE DR ","INDIANAPOLIS, IN 46254","","","","USD","false","false","","BRAXTON FORD TRUCKING LLC","","(317) 495-0913","","","5109 ANGELIQUE DR INDIANAPOLIS, IN 46254 ","","","1292658","3697824","","","false"
"350576","Brc American Transport","","Active","","(402) 305-8763","","","1512 N 75th Ave ","Omaha, NE 68114","","","","USD","false","false","","Brc American Transport","","(402) 305-8763","","","1512 N 75th Ave Omaha, NE 68114","","","1186702","3547329","","","false"
"346261","Brenny Specialized INC","","Active","","(320) 363-6996","","","8505 Ridgewood Rd ","St Joseph, MN 56374","","","","USD","false","false","","Brenny Specialized INC","","(320) 363-6996","","","8505 Ridgewood Rd St Joseph, MN 56374","","","318807","686095","","","false"
"347383","BRITE LOGISTICS INC","","Active","","(312) 846-6858","","","5000 S HOMAN AVE ","CHICAGO, IL 60632","","","","USD","false","false","","BRITE LOGISTICS INC","","(312) 846-6858","","","5000 S HOMAN AVE CHICAGO, IL 60632 ","","","687624","1921535","","","false"
"320000","BROTHER GROUP FLEET","","Active","","(636) 496-0805","","","PO BOX 470218 ","ST LOUIS, MO 63147","","","","USD","false","false","","BROTHER GROUP FLEET","","(636) 496-0805","","","PO BOX 470218 ST LOUIS, MO 63147","","","601206","1629853","","","false"
"317805","Brothers Logistics LLC","","Active","","(513) 440-0255","","","6810 Hawthorn Knoll ","Liberty Township, OH 45011","","","","USD","false","false","","Brothers Logistics LLC","","(513) 440-0255","","","6810 Hawthorn Knoll Liberty Township, OH 45011","","","997105","","","","false"
"331543","BROTHERS TRANS LLC","","Active","","(541) 602-5113","","","24131 94TH AVE S ","KENT, WA 98030","","","","USD","false","false","","BROTHERS TRANS LLC","","(541) 602-5113","","","24131 94TH AVE S KENT, WA 98030 ","","","1228465","3608785","","","false"
"339667","BROTHERS TRUCKING COMPANY INC","","Active","","(919) 413-1905","","","202 DRAKEWOOD PL ","CARY, NC 27518","","","","USD","false","false","","BROTHERS TRUCKING COMPANY INC","","(919) 413-1905","","","202 DRAKEWOOD PL CARY, NC 27518 ","","","1034099"," 3274123 ","","","false"
"325815","BROTHERS UNITED INDUSTRY LLC","","Active","","(609) 647-4687","","","6966 Chilkat CT SW ","Atlanta, GA 30331","","","","USD","false","false","","BROTHERS UNITED INDUSTRY LLC","","(609) 647-4687","","","6966 Chilkat CT SW Atlanta, GA 30331","","","1142471","3481038","","","false"
"393646","BUGGS LOGISTICS LLC","","Active","","(469) 685-2824","","","1830 REYNOLDS ST ","LANCASTER, TX 75134","","","","USD","false","false","","BUGGS LOGISTICS LLC","","(469) 685-2824","","","1830 REYNOLDS ST LANCASTER, TX 75134","","","078267","3101569","","","false"
"321559","BULLDOG CARRIERS INC","","Active","","(770) 262-9395","","","160 CLEAR SPRING LANE ","OXFORD, GA 30054","","","","USD","false","false","","BULLDOG CARRIERS INC","","(770) 262-9395","","","160 CLEAR SPRING LANE OXFORD, GA 30054","","","1058660","3325000","","","false"
"349496","Bulmaks Inc.","","Active","","(847) 466-5051","","","9822 Bennington dr ","Huntley, IL 60142","","","","USD","false","false","","Bulmaks Inc.","","(847) 466-5051","","","9822 Bennington dr Huntley, IL 60142","","","936370","2802558","","","false"
"343888","BYT Trucking","","Active","","(206) 458-0407","","","9550 Forest Ln ","Dallas, TX 75243","","","","USD","false","false","","BYT Trucking","","(206) 458-0407","","","9550 Forest Ln Dallas, TX 75243","","","922455","2723827","","","false"
"327098","C & E Transportation","","Active","","(973) 288-3619","","","24 Borrego drive ","Woodland Park, NJ 07424","","","","USD","false","false","","C & E Transportation","","(973) 288-3619","","","24 Borrego drive Woodland Park, NJ 07424","","","1033094","3271965","","","false"
"345641","C & V ENTERPRIZE LLC","","Active","","(205) 734-3367","","","8636 CEDAR SPRINGS CIR ","LEEDS, AL 35094","","","","USD","false","false","","C & V ENTERPRIZE LLC","","(205) 734-3367","","","8636 CEDAR SPRINGS CIR LEEDS, AL 35094 ","","","1135150","3469457","","","false"
"396128","C&S TRANSIT","","Active","","(929) 512-8940","","","15720 BRIXHAM HILL AVE STE 300 ","CHARLOTTE, NC 28277","","","","USD","false","false","","C&S TRANSIT","","(929) 512-8940","","","15720 BRIXHAM HILL AVE STE 300 CHARLOTTE, NC 28277","","","1205950","3575597","","","false"
"342402","Cadence Premier Cargo","","Active","","(708) 808-9850","","","2250 S Chicago St. ","Joliet, IL 60436","","","","USD","false","false","","Cadence Premier Cargo","","(708) 808-9850","","","2250 S Chicago St. Joliet, IL 60436","","","673246","1861195","","","false"
"344936","CADY LINES INCORPORATED","","Active","","(708) 259-7599","","","30961 S SYMERTON RD ","WILMINGTON, IL 60481","","","","USD","false","false","","CADY LINES INCORPORATED","","(708) 259-7599","","","30961 S SYMERTON RD WILMINGTON, IL 60481 ","","","1038388","3283234","","","false"
"326502","CAMPBELL TRUCKING INC","","Active","","(814) 435-6573","","","1 CLINTON ST, P. O. BOX 201 ","GALETON, PA 16922","","","","USD","false","false","","CAMPBELL TRUCKING INC","","(814) 435-6573","","","1 CLINTON ST, P. O. BOX 201 GALETON, PA 16922","","","183933","259385 ","","","false"
"350645","CAPITAL M XPRESS INC","","Active","","(917) 909-9593","","","20 WINDING WOOD DR APT 4B ","SAYREVILLE, NJ 08872","","","","USD","false","false","","CAPITAL M XPRESS INC","","(917) 909-9593","","","20 WINDING WOOD DR APT 4B SAYREVILLE, NJ 08872","","","1140613","3478204","","","false"
"328520","Caribe Express Transportation Corp","","Active","","(570) 266-8266","","","601 S POPLAR STREET ","Hazleton, PA 18201","","","","USD","false","false","","Caribe Express Transportation Corp","","(570) 266-8266","","","601 S POPLAR STREET Hazleton, PA 18201","","","104053","3149572","","","false"
"393671","CAT 5 HAULING AND REPAIR, LLC","","Active","","(864) 541-7033","","","2172 CHESNEE HWY ","SPARTANBURG, SC 29303","","","","USD","false","false","","CAT 5 HAULING AND REPAIR, LLC","","(864) 541-7033","","","2172 CHESNEE HWY SPARTANBURG, SC 29303","","","109174","3158009","","","false"
"349774","CCM TRANSPORT LLC","","Active","","(404) 496-1025","","","1422 RIVER ROAD ","CHATSWORTH, GA 30705","","","","USD","false","false","","CCM TRANSPORT LLC","","(404) 496-1025","","","1422 RIVER ROAD CHATSWORTH, GA 30705 ","","","103353","3148211","","","false"
"297821","CELI LOGISTICS LLC","","Active","","(361) 850-3526","","","6319 STOXMEADE DR ","MINT HILL, NC 28227","","","","USD","false","false","","CELI LOGISTICS LLC","","(361) 850-3526","","","6319 STOXMEADE DR MINT HILL, NC 28227","","","1140421","3477894","","","false"
"334854","CENTRAL CARGO LINES, INC","","Active","","(773) 853-2326","","","200 W HIGGINS RD SUITE 303 ","SCHAUMBURG, IL 60195","","","","USD","false","false","","CENTRAL CARGO LINES, INC","","(773) 853-2326","","","200 W HIGGINS RD SUITE 303 SCHAUMBURG, IL 60195 ","","","805187","2351923","","","false"
"350778","Central Relay Transportation LLC","","Active","","(901) 244-6888","","","6505 Heatherwood Dr ","Memphis, TN 38141","","","","USD","false","false","","Central Relay Transportation LLC","","(901) 244-6888","","","6505 Heatherwood Dr Memphis, TN 38141","","","076409","3099063","","","false"
"320126","Chill Logistics","","Active","","(847) 376-8772","","","7101 W Gunnison St ","Harwood Heights, IL 60656","","","","USD","false","false","","Chill Logistics","","(847) 376-8772","","","7101 W Gunnison St Harwood Heights, IL 60656","","","921305","2642918","","","false"
"316182","CICEROS MOVING & STORAGE, LLC","","Active","","(478) 788-1328","","","575 GUY PAINE RD ","MACON, GA 31206","","","","USD","false","false","","CICEROS MOVING & STORAGE, LLC","","(478) 788-1328","","","575 GUY PAINE RD MACON, GA 31206 ","","","417787","980198","","","false"
"358416","CLOUDTRUCKS LLC","","Active","","(415) 480-2336","","","2919 COMMERCE STREET SUITE 215 ","DALLAS, TX 75226","","","","USD","false","false","","CLOUDTRUCKS LLC","","(415) 480-2336","","","2919 COMMERCE STREET SUITE 215 DALLAS, TX 75226 ","","","1046672","3300318","","","false"
"340453","COBRA LOGISTICS INC","","Active","","(201) 659-5251","","","255 ROUTE 3 EAST, SUITE # 209 ","SECAUCUS, NJ 07094","","","","USD","false","false","","COBRA LOGISTICS INC","","(201) 659-5251","","","255 ROUTE 3 EAST, SUITE # 209 SECAUCUS, NJ 07094 ","","","460062","1128386","","","false"
"321480","Cody & Cody Express Transportation Co","","Active","","(754) 244-9321","","","401 Fisherman St ","Opa Locka, FL 33054","","","","USD","false","false","","Cody & Cody Express Transportation Co","","(754) 244-9321","","","401 Fisherman St Opa Locka, FL 33054","","","991316","2350834","","","false"
"345878","COLLICOM TRUCKING LLC","","Active","","(704) 293-9898","","","436 east 36th street SUITE 70 ","Charlotte, NC 28215","","","","USD","false","false","","COLLICOM TRUCKING LLC","","(704) 293-9898","","","436 east 36th street SUITE 70 Charlotte, NC 28215","","","1234022","3616887","","","false"
"396160","COLUMBUS LOGISTICS INC.","","Active","","(614) 316-7411","","","5900 ROCHE DR SUITE #200 ","COLUMBUS, OH 43229","","","","USD","false","false","","COLUMBUS LOGISTICS INC.","","(614) 316-7411","","","5900 ROCHE DR SUITE #200 COLUMBUS, OH 43229","","","871455","2512490","","","false"
"334395","COMPASS TRANSPORTATION LLC","","Active","","(812) 589-1002","","","1755 BRENDA DR ","NEWBURGH, IN 47630","","","","USD","false","false","","COMPASS TRANSPORTATION LLC","","(812) 589-1002","","","1755 BRENDA DR NEWBURGH, IN 47630 ","","","038153","3028507","","","false"
"324427","Conick Logistics Inc","","Active","","(337) 529-6245","","","841 Queenswood Ct ","Wheaton, IL 60189","","","","USD","false","false","","Conick Logistics Inc","","(337) 529-6245","","","841 Queenswood Ct Wheaton, IL 60189","","","827776","2405726","","","false"
"362725","CONQUEROR TRANS","","Active","","(219) 202-2207","","","5534 SAINT JOE RD ","FORT WAYNE, IN 46835","","","","USD","false","false","","CONQUEROR TRANS","","(219) 202-2207","","","5534 SAINT JOE RD FORT WAYNE, IN 46835 ","","","1086008","3382847","","","false"
"295196","CONTINENTAL TRANSPORT INC.","","Active","","(937) 550-2154","","","870 EAST GARVER RD ","MONROE, OH 45050","","","","USD","false","false","","CONTINENTAL TRANSPORT INC.","","(937) 550-2154","","","870 EAST GARVER RD MONROE, OH 45050","","","350383","784398","","","false"
"322145","Corsan Freight LLC","","Active","","(704) 800-5002","","","13201 Reese blvd W ste 100 ","Huntersville, NC 28078","","","","USD","false","false","","Corsan Freight LLC","","(704) 800-5002","","","13201 Reese blvd W ste 100 Huntersville, NC 28078","","","124828","3179138","","","false"
"346632","COSCA TRANSPORT INC","","Active","","(313) 443-7350","","","1890 E HAMLIN RD ","ROCHESTER HILLS, MI 48307","","","","USD","false","false","","COSCA TRANSPORT INC","","(313) 443-7350","","","1890 E HAMLIN RD ROCHESTER HILLS, MI 48307 ","","","738606","2119159","","","false"
"342452","COVENANT CARRIERS, INC.","","Active","","(662) 893-6200","",""," 10682 RIDGEWOOD ","OLIVE BRANCH, MS 38654","","","","USD","false","false","","COVENANT CARRIERS, INC.","","(662) 893-6200","",""," 10682 RIDGEWOOD OLIVE BRANCH, MS 38654","","","385341","882744","","","false"
"320616","CRISWELL TRUCKING, LLC","","Active","","(731) 694-8642","","","443 N COLLEGE ST ","TRENTON, TN 38382","","","","USD","false","false","","","","","","","","","","546836","1433614","","","false"
"364902","CRJ Logistics INC","","Active","","(956) 242-7249","","","7504 SYLVIA PLATH DR ","Laredo, TX 78045","","","","USD","false","false","","CRJ Logistics INC","","(956) 242-7249","","","7504 SYLVIA PLATH DR Laredo, TX 78045","","","058981","3067558","","","false"
"392078","CROSSROADS PREMIER INC","","Active","","(214) 724-3533","","","7460 WARREN PARKWAY STE 100 ","FRISCO, TX 75034","","","","USD","false","false","","CROSSROADS PREMIER INC","","(214) 724-3533","","","7460 WARREN PARKWAY STE 100 FRISCO, TX 75034","","","992559","2407742","","","false"
"342857","CTC Truck Lines INC","","Active","","(718) 600-3580","","","2820 Vanstory st ","Greensboro, NC 27407","","","","USD","false","false","","CTC Truck Lines INC","","(718) 600-3580","","","2820 Vanstory st Greensboro, NC 27407","","","1033006","3271730","","","false"
"353017","CTS TRANSIT INC","","Active","","(847) 960-5826","","","14400 WASHINGTON ST ","WOODSTOCK, IL 60098","","","","USD","false","false","","CTS TRANSIT INC","","(847) 960-5826","","","14400 WASHINGTON ST WOODSTOCK, IL 60098 ","","","557386","1476808","","","false"
"352192","CUMMINGS TRUCKING LLC","","Active","","(757) 768-6208","","","303 IRELAND ST ","HAMPTON, VA 23663","","","","USD","false","false","","CUMMINGS TRUCKING LLC","","(757) 768-6208","","","303 IRELAND ST HAMPTON, VA 23663 ","","","1015799","3236637","","","false"
"364470","CVS Trucking LLC","","Active","","(908) 638-9436","","","168 NEVADA ROAD ","PISCATAWAY, NJ 08854","","","","USD","false","false","","CVS Trucking LLC","","(908) 638-9436","","","168 NEVADA ROAD PISCATAWAY, NJ 08854","","","896478","2566856","","","false"
"320025","CZBG Logistics Inc","","Active","","(773) 572-5783","","","701 E Irving Park Rd Unit 303 ","Roselle, IL 60172","","","","USD","false","false","","CZBG Logistics Inc","","(773) 572-5783","","","701 E Irving Park Rd Unit 303 Roselle, IL 60172","","","066359","3080387","","","false"
"331993","D L T LOGISTICS LLC","","Active","","(980) 585-7802","","","2760 E WT HARRIS BLVD SUITE 102 ","CHARLOTTE, NC 28213","","","","USD","false","false","","D L T LOGISTICS LLC","","(980) 585-7802","","","2760 E WT HARRIS BLVD SUITE 102 CHARLOTTE, NC 28213 ","","","841354","2041609","","","false"
"324365","D TRANSPORT, LLC","","Active","","(515) 991-8954","","","2400 ROCKLYN DR ","URBANDALE, IA 50322","","","","USD","false","false","","D TRANSPORT, LLC","","(515) 991-8954","","","2400 ROCKLYN DR URBANDALE, IA 50322 ","","","281554","2257964","","","false"
"317764","DA & K TRUCKING LLC","","Active","","(919) 917-2848","","","5412 PORTREE PL APT 2 ","RALEIGH, NC  27606","","","","USD","false","false","","DA & K TRUCKING LLC","","(919) 917-2848","","","5412 PORTREE PL APT 2 RALEIGH, NC  27606","","","978507","2906895","","","false"
"295068","DAF LLC","","Active","","(615) 490-8842","","","1417 SOUTH LOWRY ST SUITE B ","SMYRNA, TN 37167","","","","USD","false","false","","DAF LLC","","(615) 490-8842","","","1417 SOUTH LOWRY ST SUITE B SMYRNA, TN 37167","","","770876","1694686","","","false"
"315190","DAINS TRUCKING","","Active","","(724) 208-6092","","","282 DUFF RD ","MCCLELLANDTOWN, PA 15458","","","","USD","false","false","","DAINS TRUCKING","","(724) 208-6092","","","282 DUFF RD MCCLELLANDTOWN, PA 15458","","","537965","850745","","","false"
"354763","DARIUS M HOLMES","","Active","","(225) 221-0110","","","144 CAMELOT PLACE CT ","CONROE, TX 77304","","","","USD","false","false","","DARIUS M HOLMES","","(225) 221-0110","","","144 CAMELOT PLACE CT CONROE, TX 77304 ","","","1034986","3275954","","","false"
"340331","DARK KNIGHT TRANSPORT LLC","","Active","","(570) 497-5266","","","420 OLD CRANBERRY RD ","HAZLE TOWNSHP, PA 18202","","","","USD","false","false","","DARK KNIGHT TRANSPORT LLC","","(570) 497-5266","","","420 OLD CRANBERRY RD HAZLE TOWNSHP, PA 18202 ","","","139932","3194277","","","false"
"336307","David Transportation LLC","","Active","","(832) 884-2001","","","6245 Renwick Dr #4484 ","Houston, TX 77081","","","","USD","false","false","","David Transportation LLC","","(832) 884-2001","","","6245 Renwick Dr #4484 Houston, TX 77081","","","923602","2726482","","","false"
"350772","DCV LOGISTICS INC","","Active","","(904) 440-3927","","","9595 AMARANTE CIRCLE UNIT 13  ","Jacksonville, FL 32257","","","","USD","false","false","","DCV LOGISTICS INC","","(904) 440-3927","","","9595 AMARANTE CIRCLE UNIT 13  Jacksonville, FL 32257","","","1121636","3447958","","","false"
"323252","DD & K EXPRESS INCORPORATED","","Active","","(727) 550-6192","","","3125 36TH ST N APT 309 ","ST PETERSBURG, FL 33713","","","","USD","false","false","","DD & K EXPRESS INCORPORATED","","(727) 550-6192","","","3125 36TH ST N APT 309 FL 33713 ","","","1252522","3642833","","","false"
"290616","Del Sol Deliverys LLC","","Active","","(210) 589-7376","","","20770 US HWY 281 N, STE 108 ","SAN ANTONIO, TX 78258","","","","USD","false","false","","Del Sol Deliverys LLC","","(210) 589-7376","","","20770 US HWY 281 N, STE 108 SAN ANTONIO, TX 78258","","","040516","3028137","","","false"
"357641","Delta Freight Systems LLC","","Active","","(847) 378-8912","","","1350 E Touhy Ave Suite 110W ","Des Plaines, IL 60018","","","","USD","false","false","","Delta Freight Systems LLC","","(847) 378-8912","","","1350 E Touhy Ave Suite 110W Des Plaines, IL 60018","","","491945","1257876","","","false"
"344868","DELTA TRUCK LINES LLC","","Active","","(917) 251-6299","","","887 OTSEGO RD ","W HEMPSTEAD, NY 11552","","","","USD","false","false","","DELTA TRUCK LINES LLC","","(917) 251-6299","","","887 OTSEGO RD W HEMPSTEAD, NY 11552 ","","","988182","2927692","","","false"
"342588","Demeline Transfer LLC","","Active","","(770) 862-9398","","","4303 Glenridge Stratford Dr ","Atlanta, GA 30342","","","","USD","false","false","","Demeline Transfer LLC	","","(770) 862-9398","","","4303 Glenridge Stratford Dr Atlanta, GA 30342","","","1205406","3574781","","","false"
